invoice_id,received_date,week_ending,channel,supplier_tier,processor_id,shift,month_end_period,invoice_amount_eur,error_flag,error_type,rework_minutes,days_to_pay
INV-004451,2026-08-06,2026-08-07,edi,tier_2_preferred,AP-05,early,0,1064.27,0,,0.0,13
INV-004452,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,1295.83,0,,0.0,14
INV-004453,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,2963.38,0,,0.0,21
INV-004454,2026-08-04,2026-08-07,supplier_portal,tier_2_preferred,AP-03,early,0,1726.82,0,,0.0,12
INV-004455,2026-08-03,2026-08-07,supplier_portal,tier_3_tail,AP-02,early,0,1840.06,0,,0.0,11
INV-004456,2026-08-06,2026-08-07,edi,tier_1_strategic,AP-02,late,0,1229.78,0,,0.0,21
INV-004457,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-01,late,0,960.08,1,qty_mismatch,21.6,32
INV-004458,2026-08-04,2026-08-07,supplier_portal,tier_3_tail,AP-07,early,0,1087.39,0,,0.0,16
INV-004459,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-02,early,0,2150.15,1,tax_code,10.3,21
INV-004460,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-01,late,0,2544.82,0,,0.0,23
INV-004461,2026-08-03,2026-08-07,edi,tier_2_preferred,AP-07,early,0,785.45,1,price_mismatch,12.6,32
INV-004462,2026-08-05,2026-08-07,email_pdf,tier_3_tail,AP-06,late,0,1836.6,0,,0.0,21
INV-004463,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-01,early,0,1253.36,1,price_mismatch,15.7,38
INV-004464,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-07,early,0,2164.24,0,,0.0,18
INV-004465,2026-08-06,2026-08-07,email_pdf,tier_2_preferred,AP-07,late,0,3090.24,0,,0.0,18
INV-004466,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-03,early,0,2003.68,1,missing_po,16.9,22
INV-004467,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-07,late,0,893.95,0,,0.0,19
INV-004468,2026-08-05,2026-08-07,edi,tier_1_strategic,AP-02,early,0,4339.9,0,,0.0,18
INV-004469,2026-08-06,2026-08-07,email_pdf,tier_1_strategic,AP-01,late,0,4826.8,0,,0.0,14
INV-004470,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,2241.01,0,,0.0,22
INV-004471,2026-08-06,2026-08-07,edi,tier_3_tail,AP-05,early,0,2062.63,0,,0.0,22
INV-004472,2026-08-07,2026-08-07,edi,tier_1_strategic,AP-05,early,0,1814.24,0,,0.0,19
INV-004473,2026-08-06,2026-08-07,email_pdf,tier_2_preferred,AP-04,late,0,2269.28,0,,0.0,23
INV-004474,2026-08-07,2026-08-07,edi,tier_2_preferred,AP-07,late,0,1004.3,1,qty_mismatch,10.9,15
INV-004475,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-01,late,0,647.21,0,,0.0,24
INV-004476,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-05,late,0,3134.11,1,missing_po,13.3,32
INV-004477,2026-08-07,2026-08-07,email_pdf,tier_3_tail,AP-03,late,0,2413.52,1,missing_po,29.2,37
INV-004478,2026-08-05,2026-08-07,edi,tier_3_tail,AP-04,early,0,1945.19,0,,0.0,13
INV-004479,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-06,early,0,3451.25,1,price_mismatch,14.8,26
INV-004480,2026-08-07,2026-08-07,supplier_portal,tier_3_tail,AP-02,late,0,986.73,0,,0.0,21
INV-004481,2026-08-06,2026-08-07,edi,tier_2_preferred,AP-05,late,0,431.7,0,,0.0,23
INV-004482,2026-08-06,2026-08-07,supplier_portal,tier_3_tail,AP-02,early,0,1827.97,0,,0.0,14
INV-004483,2026-08-03,2026-08-07,supplier_portal,tier_3_tail,AP-07,early,0,1316.17,0,,0.0,15
INV-004484,2026-08-03,2026-08-07,edi,tier_3_tail,AP-01,early,0,288.72,0,,0.0,26
INV-004485,2026-08-05,2026-08-07,supplier_portal,tier_2_preferred,AP-02,early,0,962.79,0,,0.0,13
INV-004486,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-04,late,0,2314.71,0,,0.0,14
INV-004487,2026-08-07,2026-08-07,edi,tier_2_preferred,AP-03,early,0,1646.72,0,,0.0,20
INV-004488,2026-08-07,2026-08-07,email_pdf,tier_3_tail,AP-06,late,0,1801.76,0,,0.0,15
INV-004489,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-02,late,0,1799.42,0,,0.0,27
INV-004490,2026-08-06,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,345.55,0,,0.0,16
INV-004491,2026-08-07,2026-08-07,email_pdf,tier_1_strategic,AP-07,early,0,518.19,0,,0.0,19
INV-004492,2026-08-06,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,3182.6,0,,0.0,19
INV-004493,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-05,early,0,2725.65,0,,0.0,11
INV-004494,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-04,early,0,3665.17,0,,0.0,16
INV-004495,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-03,early,0,4322.07,0,,0.0,29
INV-004496,2026-08-04,2026-08-07,supplier_portal,tier_3_tail,AP-04,early,0,563.86,0,,0.0,17
INV-004497,2026-08-04,2026-08-07,edi,tier_2_preferred,AP-01,late,0,1126.0,0,,0.0,11
INV-004498,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-07,early,0,2999.5,0,,0.0,11
INV-004499,2026-08-07,2026-08-07,edi,tier_2_preferred,AP-02,late,0,1227.61,0,,0.0,17
INV-004500,2026-08-05,2026-08-07,email_pdf,tier_3_tail,AP-06,early,0,2709.96,0,,0.0,19
INV-004501,2026-08-04,2026-08-07,edi,tier_3_tail,AP-06,late,0,716.27,0,,0.0,14
INV-004502,2026-08-03,2026-08-07,supplier_portal,tier_1_strategic,AP-07,late,0,1497.85,0,,0.0,17
INV-004503,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-03,early,0,2770.16,0,,0.0,20
INV-004504,2026-08-07,2026-08-07,supplier_portal,tier_2_preferred,AP-06,early,0,1518.44,0,,0.0,15
INV-004505,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-06,late,0,2772.87,0,,0.0,15
INV-004506,2026-08-03,2026-08-07,email_pdf,tier_1_strategic,AP-05,early,0,13034.03,0,,0.0,17
INV-004507,2026-08-03,2026-08-07,supplier_portal,tier_3_tail,AP-01,early,0,326.87,1,missing_po,17.2,28
INV-004508,2026-08-06,2026-08-07,edi,tier_3_tail,AP-05,early,0,2563.07,0,,0.0,20
INV-004509,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-07,late,0,1254.87,0,,0.0,23
INV-004510,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-01,late,0,4884.96,0,,0.0,17
INV-004511,2026-08-03,2026-08-07,edi,tier_3_tail,AP-04,late,0,3284.8,0,,0.0,13
INV-004512,2026-08-03,2026-08-07,supplier_portal,tier_1_strategic,AP-02,early,0,10461.05,0,,0.0,22
INV-004513,2026-08-05,2026-08-07,supplier_portal,tier_1_strategic,AP-03,early,0,1368.74,0,,0.0,24
INV-004514,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-01,late,0,857.9,0,,0.0,21
INV-004515,2026-08-07,2026-08-07,supplier_portal,tier_2_preferred,AP-05,early,0,5656.61,0,,0.0,21
INV-004516,2026-08-04,2026-08-07,supplier_portal,tier_1_strategic,AP-01,late,0,2036.08,0,,0.0,15
INV-004517,2026-08-07,2026-08-07,supplier_portal,tier_3_tail,AP-07,early,0,2878.6,0,,0.0,18
INV-004518,2026-08-05,2026-08-07,edi,tier_2_preferred,AP-04,late,0,260.74,0,,0.0,20
INV-004519,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,495.01,0,,0.0,21
INV-004520,2026-08-06,2026-08-07,edi,tier_3_tail,AP-05,early,0,487.08,0,,0.0,18
INV-004521,2026-08-06,2026-08-07,edi,tier_2_preferred,AP-07,late,0,2308.43,0,,0.0,16
INV-004522,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-03,early,0,1540.67,0,,0.0,17
INV-004523,2026-08-04,2026-08-07,email_pdf,tier_1_strategic,AP-04,late,0,5377.32,0,,0.0,9
INV-004524,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-03,early,0,2090.05,1,missing_po,23.4,40
INV-004525,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-07,late,0,1546.35,0,,0.0,18
INV-004526,2026-08-07,2026-08-07,edi,tier_3_tail,AP-06,early,0,4786.69,0,,0.0,17
INV-004527,2026-08-04,2026-08-07,edi,tier_3_tail,AP-06,early,0,560.25,0,,0.0,19
INV-004528,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-07,early,0,3279.95,0,,0.0,18
INV-004529,2026-08-05,2026-08-07,supplier_portal,tier_3_tail,AP-07,early,0,1075.91,0,,0.0,15
INV-004530,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-01,early,0,6252.18,0,,0.0,19
INV-004531,2026-08-05,2026-08-07,email_pdf,tier_1_strategic,AP-07,early,0,702.47,0,,0.0,17
INV-004532,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,359.59,0,,0.0,10
INV-004533,2026-08-04,2026-08-07,edi,tier_2_preferred,AP-01,late,0,1372.63,0,,0.0,21
INV-004534,2026-08-05,2026-08-07,supplier_portal,tier_1_strategic,AP-07,late,0,1550.16,0,,0.0,17
INV-004535,2026-08-05,2026-08-07,email_pdf,tier_1_strategic,AP-01,late,0,2922.1,0,,0.0,16
INV-004536,2026-08-07,2026-08-07,supplier_portal,tier_1_strategic,AP-02,early,0,2976.74,0,,0.0,10
INV-004537,2026-08-03,2026-08-07,email_pdf,tier_1_strategic,AP-06,early,0,6336.57,0,,0.0,24
INV-004538,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-03,late,0,2644.9,0,,0.0,15
INV-004539,2026-08-06,2026-08-07,supplier_portal,tier_3_tail,AP-02,early,0,1867.05,0,,0.0,17
INV-004540,2026-08-04,2026-08-07,supplier_portal,tier_3_tail,AP-06,late,0,6009.43,0,,0.0,16
INV-004541,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-01,early,0,2770.28,0,,0.0,7
INV-004542,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,2934.62,0,,0.0,14
INV-004543,2026-08-04,2026-08-07,edi,tier_2_preferred,AP-01,late,0,3297.03,0,,0.0,20
INV-004544,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-05,early,0,1345.86,0,,0.0,21
INV-004545,2026-08-04,2026-08-07,edi,tier_1_strategic,AP-07,late,0,3229.83,0,,0.0,14
INV-004546,2026-08-05,2026-08-07,supplier_portal,tier_1_strategic,AP-07,early,0,1104.02,0,,0.0,18
INV-004547,2026-08-04,2026-08-07,supplier_portal,tier_2_preferred,AP-07,early,0,386.11,0,,0.0,22
INV-004548,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-05,late,0,7116.42,0,,0.0,15
INV-004549,2026-08-05,2026-08-07,email_pdf,tier_1_strategic,AP-06,early,0,839.3,0,,0.0,19
INV-004550,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-05,late,0,1144.26,0,,0.0,27
INV-004551,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-05,early,0,1195.47,0,,0.0,25
INV-004552,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-01,early,0,825.93,0,,0.0,21
INV-004553,2026-08-04,2026-08-07,supplier_portal,tier_3_tail,AP-07,early,0,1723.47,0,,0.0,20
INV-004554,2026-08-04,2026-08-07,edi,tier_3_tail,AP-02,late,0,6895.0,0,,0.0,15
INV-004555,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-02,late,0,548.65,0,,0.0,26
INV-004556,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-06,early,0,2376.94,0,,0.0,11
INV-004557,2026-08-05,2026-08-07,supplier_portal,tier_2_preferred,AP-02,early,0,674.72,0,,0.0,21
INV-004558,2026-08-05,2026-08-07,edi,tier_3_tail,AP-06,early,0,715.24,0,,0.0,15
INV-004559,2026-08-07,2026-08-07,edi,tier_3_tail,AP-02,late,0,2461.31,0,,0.0,10
INV-004560,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-06,early,0,912.4,0,,0.0,18
INV-004561,2026-08-05,2026-08-07,supplier_portal,tier_3_tail,AP-02,late,0,1211.25,0,,0.0,19
INV-004562,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-01,late,0,2259.7,0,,0.0,12
INV-004563,2026-08-07,2026-08-07,email_pdf,tier_1_strategic,AP-05,early,0,4077.98,1,qty_mismatch,12.7,31
INV-004564,2026-08-05,2026-08-07,edi,tier_3_tail,AP-03,early,0,1613.45,1,tax_code,9.5,22
INV-004565,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,3538.13,0,,0.0,10
INV-004566,2026-08-05,2026-08-07,email_pdf,tier_3_tail,AP-07,early,0,2733.99,0,,0.0,17
INV-004567,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-02,early,0,1740.14,0,,0.0,15
INV-004568,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-04,early,0,1309.25,0,,0.0,19
INV-004569,2026-08-03,2026-08-07,edi,tier_2_preferred,AP-02,late,0,632.81,0,,0.0,18
INV-004570,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-02,early,0,2309.23,0,,0.0,15
INV-004571,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,3409.5,0,,0.0,20
INV-004572,2026-08-04,2026-08-07,email_pdf,tier_2_preferred,AP-06,early,0,1628.06,0,,0.0,21
INV-004573,2026-08-07,2026-08-07,edi,tier_3_tail,AP-04,early,0,483.1,0,,0.0,12
INV-004574,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-07,early,0,2440.84,0,,0.0,18
INV-004575,2026-08-05,2026-08-07,email_pdf,tier_3_tail,AP-04,early,0,3142.75,0,,0.0,8
INV-004576,2026-08-07,2026-08-07,supplier_portal,tier_1_strategic,AP-04,early,0,1408.58,0,,0.0,15
INV-004577,2026-08-04,2026-08-07,email_pdf,tier_1_strategic,AP-05,late,0,687.01,1,price_mismatch,18.1,23
INV-004578,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-04,early,0,15424.85,1,duplicate,4.7,37
INV-004579,2026-08-06,2026-08-07,edi,tier_1_strategic,AP-07,early,0,2994.1,0,,0.0,18
INV-004580,2026-08-06,2026-08-07,edi,tier_2_preferred,AP-07,late,0,3153.36,0,,0.0,16
INV-004581,2026-08-06,2026-08-07,supplier_portal,tier_3_tail,AP-07,late,0,4327.26,0,,0.0,13
INV-004582,2026-08-07,2026-08-07,supplier_portal,tier_3_tail,AP-01,early,0,2177.46,1,price_mismatch,11.7,28
INV-004583,2026-08-06,2026-08-07,supplier_portal,tier_1_strategic,AP-07,early,0,3317.02,0,,0.0,14
INV-004584,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-05,late,0,4118.35,0,,0.0,11
INV-004585,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-03,early,0,2192.71,0,,0.0,17
INV-004586,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,4273.69,0,,0.0,14
INV-004587,2026-08-06,2026-08-07,email_pdf,tier_2_preferred,AP-06,early,0,920.43,0,,0.0,20
INV-004588,2026-08-04,2026-08-07,edi,tier_3_tail,AP-01,early,0,502.73,1,price_mismatch,8.8,27
INV-004589,2026-08-03,2026-08-07,supplier_portal,tier_2_preferred,AP-06,early,0,6725.76,0,,0.0,18
INV-004590,2026-08-04,2026-08-07,edi,tier_2_preferred,AP-07,late,0,2431.55,0,,0.0,14
INV-004591,2026-08-03,2026-08-07,supplier_portal,tier_1_strategic,AP-06,early,0,1205.92,0,,0.0,13
INV-004592,2026-08-07,2026-08-07,email_pdf,tier_3_tail,AP-05,early,0,453.18,0,,0.0,21
INV-004593,2026-08-05,2026-08-07,supplier_portal,tier_3_tail,AP-03,early,0,411.67,0,,0.0,16
INV-004594,2026-08-03,2026-08-07,email_pdf,tier_2_preferred,AP-07,early,0,5723.57,0,,0.0,23
INV-004595,2026-08-03,2026-08-07,email_pdf,tier_3_tail,AP-03,late,0,2236.63,0,,0.0,18
INV-004596,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,3059.23,0,,0.0,15
INV-004597,2026-08-05,2026-08-07,supplier_portal,tier_1_strategic,AP-04,early,0,1916.19,0,,0.0,25
INV-004598,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-05,early,0,3857.63,0,,0.0,14
INV-004599,2026-08-07,2026-08-07,email_pdf,tier_1_strategic,AP-03,early,0,682.01,0,,0.0,15
INV-004600,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-04,early,0,670.68,0,,0.0,19
INV-004601,2026-08-04,2026-08-07,email_pdf,tier_1_strategic,AP-06,late,0,275.41,0,,0.0,15
INV-004602,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-02,early,0,806.15,0,,0.0,18
INV-004603,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-06,early,0,2797.78,1,missing_po,22.1,41
INV-004604,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-06,early,0,222.68,0,,0.0,10
INV-004605,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-02,early,0,5062.8,0,,0.0,18
INV-004606,2026-08-07,2026-08-07,email_pdf,tier_2_preferred,AP-02,late,0,5588.96,0,,0.0,22
INV-004607,2026-08-05,2026-08-07,email_pdf,tier_1_strategic,AP-01,late,0,2651.9,0,,0.0,14
INV-004608,2026-08-05,2026-08-07,email_pdf,tier_1_strategic,AP-07,early,0,2312.6,0,,0.0,16
INV-004609,2026-08-06,2026-08-07,email_pdf,tier_3_tail,AP-07,early,0,1017.75,0,,0.0,20
INV-004610,2026-08-05,2026-08-07,supplier_portal,tier_2_preferred,AP-02,late,0,847.76,0,,0.0,20
INV-004611,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-01,early,0,526.05,0,,0.0,21
INV-004612,2026-08-07,2026-08-07,email_pdf,tier_1_strategic,AP-04,early,0,3036.37,0,,0.0,15
INV-004613,2026-08-05,2026-08-07,email_pdf,tier_3_tail,AP-07,early,0,2500.08,1,missing_po,35.0,33
INV-004614,2026-08-07,2026-08-07,supplier_portal,tier_1_strategic,AP-06,early,0,2999.01,0,,0.0,22
INV-004615,2026-08-04,2026-08-07,supplier_portal,tier_2_preferred,AP-02,early,0,857.0,0,,0.0,26
INV-004616,2026-08-04,2026-08-07,supplier_portal,tier_3_tail,AP-01,late,0,6021.25,0,,0.0,15
INV-004617,2026-08-04,2026-08-07,edi,tier_1_strategic,AP-04,late,0,1363.22,0,,0.0,15
INV-004618,2026-08-04,2026-08-07,edi,tier_3_tail,AP-04,early,0,2346.54,0,,0.0,21
INV-004619,2026-08-04,2026-08-07,email_pdf,tier_3_tail,AP-04,early,0,2685.05,1,missing_po,28.2,37
INV-004620,2026-08-07,2026-08-07,email_pdf,tier_3_tail,AP-02,late,0,1860.59,0,,0.0,14
INV-004621,2026-08-05,2026-08-07,email_pdf,tier_2_preferred,AP-01,early,0,996.13,0,,0.0,19
INV-004622,2026-08-07,2026-08-07,email_pdf,tier_3_tail,AP-01,early,0,1025.46,1,price_mismatch,9.3,37
INV-004623,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-04,early,0,2796.97,0,,0.0,16
INV-004624,2026-08-06,2026-08-07,supplier_portal,tier_2_preferred,AP-07,early,0,6940.67,0,,0.0,20
INV-004625,2026-08-04,2026-08-07,edi,tier_3_tail,AP-06,late,0,767.61,0,,0.0,22
INV-004626,2026-08-03,2026-08-07,supplier_portal,tier_3_tail,AP-03,early,0,1084.23,0,,0.0,17
INV-004627,2026-08-05,2026-08-07,supplier_portal,tier_2_preferred,AP-02,early,0,730.56,0,,0.0,17
INV-004628,2026-08-03,2026-08-07,edi,tier_2_preferred,AP-01,early,0,927.53,0,,0.0,19
INV-004629,2026-08-04,2026-08-07,supplier_portal,tier_2_preferred,AP-02,late,0,3201.2,0,,0.0,21
INV-004630,2026-08-03,2026-08-07,edi,tier_3_tail,AP-06,early,0,724.17,0,,0.0,16
INV-004631,2026-08-10,2026-08-14,email_pdf,tier_1_strategic,AP-01,early,0,2247.51,0,,0.0,16
INV-004632,2026-08-12,2026-08-14,email_pdf,tier_3_tail,AP-01,late,0,1848.84,1,duplicate,3.4,21
INV-004633,2026-08-10,2026-08-14,edi,tier_3_tail,AP-04,early,0,870.0,0,,0.0,17
INV-004634,2026-08-10,2026-08-14,email_pdf,tier_1_strategic,AP-02,early,0,1739.15,1,duplicate,7.6,24
INV-004635,2026-08-10,2026-08-14,supplier_portal,tier_3_tail,AP-01,early,0,2511.2,0,,0.0,14
INV-004636,2026-08-14,2026-08-14,supplier_portal,tier_1_strategic,AP-04,early,0,1530.96,0,,0.0,14
INV-004637,2026-08-12,2026-08-14,edi,tier_1_strategic,AP-07,early,0,1299.76,1,price_mismatch,8.5,37
INV-004638,2026-08-12,2026-08-14,edi,tier_1_strategic,AP-05,late,0,542.77,0,,0.0,16
INV-004639,2026-08-11,2026-08-14,supplier_portal,tier_2_preferred,AP-06,late,0,11901.17,1,missing_approval,14.2,41
INV-004640,2026-08-10,2026-08-14,supplier_portal,tier_1_strategic,AP-02,early,0,2598.48,0,,0.0,22
INV-004641,2026-08-12,2026-08-14,edi,tier_1_strategic,AP-05,early,0,405.99,0,,0.0,11
INV-004642,2026-08-13,2026-08-14,supplier_portal,tier_1_strategic,AP-01,early,0,2249.1,0,,0.0,7
INV-004643,2026-08-10,2026-08-14,email_pdf,tier_2_preferred,AP-06,early,0,2145.88,0,,0.0,21
INV-004644,2026-08-10,2026-08-14,email_pdf,tier_2_preferred,AP-05,early,0,1160.05,0,,0.0,15
INV-004645,2026-08-13,2026-08-14,email_pdf,tier_1_strategic,AP-02,early,0,1064.27,0,,0.0,16
INV-004646,2026-08-14,2026-08-14,edi,tier_3_tail,AP-01,late,0,2250.15,0,,0.0,12
INV-004647,2026-08-10,2026-08-14,supplier_portal,tier_1_strategic,AP-02,early,0,1004.68,0,,0.0,19
INV-004648,2026-08-12,2026-08-14,email_pdf,tier_3_tail,AP-07,early,0,402.41,1,missing_po,39.8,24
INV-004649,2026-08-13,2026-08-14,supplier_portal,tier_3_tail,AP-07,early,0,3910.99,0,,0.0,16
INV-004650,2026-08-12,2026-08-14,edi,tier_2_preferred,AP-01,early,0,1026.16,0,,0.0,23
INV-004651,2026-08-13,2026-08-14,email_pdf,tier_3_tail,AP-01,early,0,1336.41,0,,0.0,10
INV-004652,2026-08-14,2026-08-14,email_pdf,tier_2_preferred,AP-06,early,0,850.61,0,,0.0,20
INV-004653,2026-08-10,2026-08-14,email_pdf,tier_2_preferred,AP-07,late,0,2847.33,0,,0.0,19
INV-004654,2026-08-10,2026-08-14,email_pdf,tier_3_tail,AP-06,early,0,604.53,0,,0.0,21
INV-004655,2026-08-13,2026-08-14,supplier_portal,tier_2_preferred,AP-01,late,0,1781.1,0,,0.0,22
INV-004656,2026-08-10,2026-08-14,email_pdf,tier_3_tail,AP-04,early,0,864.56,0,,0.0,22
INV-004657,2026-08-13,2026-08-14,email_pdf,tier_1_strategic,AP-07,early,0,918.02,0,,0.0,18
INV-004658,2026-08-10,2026-08-14,supplier_portal,tier_2_preferred,AP-01,late,0,2108.47,0,,0.0,18
INV-004659,2026-08-10,2026-08-14,email_pdf,tier_1_strategic,AP-05,late,0,740.87,1,missing_po,20.4,27
INV-004660,2026-08-11,2026-08-14,email_pdf,tier_3_tail,AP-07,early,0,1292.68,0,,0.0,20
INV-004661,2026-08-11,2026-08-14,supplier_portal,tier_3_tail,AP-04,early,0,3031.78,0,,0.0,15
INV-004662,2026-08-11,2026-08-14,supplier_portal,tier_3_tail,AP-01,early,0,5071.16,0,,0.0,20
INV-004663,2026-08-12,2026-08-14,supplier_portal,tier_1_strategic,AP-01,early,0,1233.79,0,,0.0,19
INV-004664,2026-08-10,2026-08-14,edi,tier_2_preferred,AP-02,late,0,1427.62,0,,0.0,16
INV-004665,2026-08-14,2026-08-14,edi,tier_3_tail,AP-06,late,0,3758.86,0,,0.0,19
INV-004666,2026-08-13,2026-08-14,supplier_portal,tier_2_preferred,AP-04,early,0,1307.92,0,,0.0,18
INV-004667,2026-08-14,2026-08-14,email_pdf,tier_3_tail,AP-06,early,0,4147.65,1,tax_code,7.9,21
INV-004668,2026-08-13,2026-08-14,supplier_portal,tier_3_tail,AP-07,early,0,1284.12,0,,0.0,18
INV-004669,2026-08-11,2026-08-14,email_pdf,tier_1_strategic,AP-05,late,0,3110.39,0,,0.0,24
INV-004670,2026-08-11,2026-08-14,email_pdf,tier_2_preferred,AP-05,early,0,1002.15,0,,0.0,15
INV-004671,2026-08-14,2026-08-14,email_pdf,tier_2_preferred,AP-02,early,0,23588.65,0,,0.0,15
INV-004672,2026-08-10,2026-08-14,edi,tier_3_tail,AP-06,late,0,4063.76,0,,0.0,23
INV-004673,2026-08-11,2026-08-14,email_pdf,tier_3_tail,AP-05,late,0,2318.18,1,tax_code,6.7,33
INV-004674,2026-08-10,2026-08-14,email_pdf,tier_2_preferred,AP-07,late,0,1861.0,1,qty_mismatch,11.0,24
INV-004675,2026-08-10,2026-08-14,supplier_portal,tier_2_preferred,AP-01,late,0,948.86,1,qty_mismatch,8.0,34
INV-004676,2026-08-14,2026-08-14,supplier_portal,tier_3_tail,AP-04,early,0,2369.85,0,,0.0,19
INV-004677,2026-08-13,2026-08-14,email_pdf,tier_2_preferred,AP-06,late,0,636.72,0,,0.0,16
INV-004678,2026-08-14,2026-08-14,edi,tier_3_tail,AP-01,late,0,790.92,0,,0.0,16
INV-004679,2026-08-14,2026-08-14,email_pdf,tier_3_tail,AP-04,late,0,1151.69,0,,0.0,11
INV-004680,2026-08-13,2026-08-14,supplier_portal,tier_3_tail,AP-02,early,0,1108.18,0,,0.0,19
INV-004681,2026-08-10,2026-08-14,email_pdf,tier_2_preferred,AP-05,early,0,6839.29,0,,0.0,22
INV-004682,2026-08-10,2026-08-14,supplier_portal,tier_1_strategic,AP-07,early,0,2534.6,1,price_mismatch,10.9,38
INV-004683,2026-08-11,2026-08-14,edi,tier_2_preferred,AP-04,late,0,4002.56,0,,0.0,19
INV-004684,2026-08-12,2026-08-14,email_pdf,tier_3_tail,AP-07,early,0,2319.88,0,,0.0,23
INV-004685,2026-08-12,2026-08-14,email_pdf,tier_1_strategic,AP-06,early,0,1696.87,0,,0.0,23
INV-004686,2026-08-13,2026-08-14,supplier_portal,tier_1_strategic,AP-02,early,0,983.82,0,,0.0,17
INV-004687,2026-08-10,2026-08-14,supplier_portal,tier_2_preferred,AP-03,early,0,1719.41,0,,0.0,20
INV-004688,2026-08-13,2026-08-14,edi,tier_3_tail,AP-05,early,0,1768.32,0,,0.0,15
INV-004689,2026-08-11,2026-08-14,edi,tier_2_preferred,AP-04,early,0,2496.45,0,,0.0,25
INV-004690,2026-08-13,2026-08-14,email_pdf,tier_3_tail,AP-07,early,0,3408.48,0,,0.0,16
INV-004691,2026-08-13,2026-08-14,supplier_portal,tier_2_preferred,AP-01,early,0,1547.96,0,,0.0,22
